Country,Date,Product,Type,Funder,Order,projOrder,SOH,AMI,projAMI,MOS,projMOS,Note
Burundi,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,4238,2069,,2,,
Burundi,2/28/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1261,18,,70.1,,
Burundi,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,660,0,,,,
Burundi,2/28/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,5144,403,,12.8,,
Burundi,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,53320,3100,,17.2,,
Burundi,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,136091,37532,,3.6,,
Burundi,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,5589,600,,9.3,,
Burundi,2/28/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,10000,500,,20,,
Burundi,2/28/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,2820,1013,,2.8,,
Burundi,2/28/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,,,,372,179,,2.1,,
Burundi,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,67,2714,,0,,
Burundi,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,60516,3104,,19.5,,
Burundi,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",Pediatric ARV,,,,1847,393,,4.7,,
Burundi,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,3028,592,,5.1,,
Burundi,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,478,60,,8,,
Burundi,2/28/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,527,40,,13.2,,
Burundi,2/28/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,2878,891,,3.2,,
Burundi,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,7514,1965,,3.8,,
Burundi,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,73129,9166,,8,,
Burundi,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,10348,1200,,8.6,,
Burundi,2/28/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1304,18,,72.4,,
Burundi,2/28/2019,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,594,18,,33,,
Burundi,2/28/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,15913,1680,,9.5,,
Burundi,3/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,16221,1061,,15.3,,
Burundi,3/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,18032,1675,,10.8,,"Stocked according to plan. PNLS and GHSC-PSM will continue track product consumption trend for rational use. The next GF shipment is planned for June 2019 (Qty 10,713)."
Burundi,3/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,2399,2069,,1.2,,"Understock. The understock is due to the delayed delivery of UNDP/GF shipment which is now expected in June 2019. UNDP/GF shipment (Qty 22,178) was first expected in April 2019 and is now scheduled for June 2019. GHSC-PSM shipment (Qty 4,246) is planned for May 2019. A goverment shipment (Qty 4,000) has an unknown delivery date at this time. GHSC-PSM is coordinating with UNDP for an earlier delivery of the shipment expected in April 2019. Facilities have sufficient stock until end of May 2019."
Burundi,3/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1245,18,,69.2,,"Highly overstocked. The overstock is due to Burundi's notable viral load supression, particularly in PEPFAR supported provinces, resulting in low migration from 2nd to 3rd line. PNLS will inform clinicians on availability of ARV for 3rd line treatment. GHSC-PSM will support PNLS to continue to track stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation. There are 150 bottles (8 MOS) with an expiry date of 10/1/2019, 239 bottles (13 MOS) with an expiry date of 5/1/2020, and 856 bottles (47 MOS) with an expiry date of 7/1/2020."
Burundi,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,72180,0,,,,"TLD transition plan will start on May 1, 2019. One shipment of 72,180  was delivered on 3/22/2019. Another GHSC-PSM shipment (Qty 86,986 ) is planned in June 2019. This should be reinforced by an GF order (Qty 235,922) planned for April 2020."
Burundi,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,660,0,,,,"GHSC-PSM shipment (Qty 5,586) is planned for August 2019. UNDP/GF shipment (Qty 7,975) is planned for June/July 2019. This molecule will be used in combination with AZT/3TC from May 2019. It will be used during the TLD transition period for 2,761 patients on ART with coinfection TB/HIV and 3rd line (around 5% of patients on ART). Note that this product will also be used within the 3rd line treatment substituting Raltegravir 100 mg/400 mg by DTG 50 mg (DRV/RTV+DTG)."
Burundi,3/31/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,4676,520,,9,,"Stocked according to plan. GHSC-PSM in collaboration with PNLS and GF will continue to track product consumption trend to avoid expiry risk. Next GF shipment is planned for June 2019 (Qty 5,000)."
Burundi,3/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,50937,3100,,16.4,,"Overstock at central level. PNLS, UNDP and GHSC-PSM will continue to track product consumption trend to avoid expiry risk in August 2020, when this quantity should be totally used according to the product current AMC. The product expiry dates are August 2020 and September 2021."
Burundi,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,87165,37532,,2.3,,"Understock with risk of shortage. PNLS, UNDP and GHSC-PSM will continue to track product consumption trend to avoid expiry risk in August 2020. Risk of shortage is expected in October 2019 with the current supply plan. GF shipment (Qty 143,541) is expected in May 2019. Government shipment (Qty 68,000) is planned for early June 2019.  GHSC-PSM will closely follow up with PNLS and UNDP for order delivery before end of June 2019."
Burundi,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,4779,700,,6.8,,ACTION REQUIRED: Sighlty understock with risk of stock out in September 2019. There is a budget gap for this product. There are no orders planned to be shippped this year. This is due to budget constraints and all partners are aware and informed. PNLS has expressed needs to UNICEF who sometimes order  HIV commodities (Determine included) in order to see if it can fill this gap to avoid any risk of shortage in September 2019.
Burundi,3/31/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,9530,800,,11.9,,"Product is well stocked. GHSC-PSM will closely follow-up on test usage at facility level and regularly share feedback with PEPFAR for decision making, regarding upcoming COP 19 planning."
Burundi,3/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,1866,1759,,1.1,,"Understock with risk of shortage in May 2019. UNDP shipment (Qty 3,354) is expected in early May 2019. A risk of shortage is also expected in September 2019. PSM will continue to coordinate with PNLS, through quarterly supply plans review, to track the consumption trend and its rational usage at HF level in harmony with Determine rapid tests; assistance to ensure the rational use of this commodity. GHSC-PSM will closely work with PNLS (HIV control program) and UNDP as GF/PR, to update the current distribution plan taking  in account usage of DUO in HIV screening in pregnant women and Determine in general population HIV screening, which contributes to an optimal utilization at sites level."
Burundi,3/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,,,,1841,110,,16.7,,"Product is well-stocked and has sufficien stock available until December 2019. GHSC-RTK/RMI shipment (Qty 1,700) arrived on 3/12/2019. Another UNDP shipment of 1,700 kits is planned for early May 2019."
Burundi,3/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,13899,1700,,8.2,,Understock due to product phase out. Consumption was expected to decrease starting in May 2019 with TLD transition period. TLD will replace this product.
Burundi,3/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,58595,3104,,18.9,,Overstock. Monthly consumption and TLD transition are being monitored to avoid stock expiry risk (Exp date: Sept 2021 and October 2022). GHSC-PSM will closely work with PNLS and UNDP during the process of quantification review to explore possibility of stock utilization before expiry date. The root cause of the overstock is the low actual consumption according to assumptions used in the quantification and due to high adherence to TLE in first line due to low Nevirapine toxicity.
Burundi,3/31/2019,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",Pediatric ARV,,,,1669,393,,4.2,,"Understock. GHSC-PSM shipment (Qty 3,033) is expected to arrive in June 2019."
Burundi,3/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,2569,730,,3.5,,"Understock without any risk of stock out. UNDP/GF shipment (Qty 15,457) is expected in April 2019. This quantity will be divided in 2 shipments."
Burundi,3/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,478,60,,8,,Stock according to plan. UNDP shipment (Qty 975) is planned for July 2019.
Burundi,3/31/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,527,40,,13.2,,"Overstock. Expiry date: 06/2019 and 48 boxes expiry in September 2020. GF shipment (Qty 1,733) is expected to arrive before the end of April 2019 to avoid service interruption after current stock expiration."
Burundi,3/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,2878,891,,3.2,,"Understock. GHSC-PSM shipment (Qty 4,020) and UNDP shipment (Qty 5,824) are both expected in June 2019."
Burundi,3/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,5802,1700,,3.4,,"Understock. UNDP shipment (Qty 2,040) is expected in April 2019. Consumption is expected to decrease and will no longer be used in Burundi. Nevirapine phase out will start in May 2019."
Burundi,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,79601,9166,,8.7,,"Stocked according to plan. This NVP based combination will no longer be used in Burundi after current stock exhaustion expected in 7 months. No expiry risk for current stock on hand with expiry date of August 2022. PNLS, UNDP and GHSC-PSM will continue to track product consumption."
Burundi,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,9085,1200,,7.6,,"Stock according to plan.  Government shipment (Qty 3,500) does not have an expected delivery date and was previously expected in December 2018. PNLS is planning to develop new treatment guidelines, including pediatric ARVs in closely collaboration with GHSC-PSM. Again, all NVP based combination are progressively retired for utilization of DTG based combinations."
Burundi,3/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1288,18,,71.6,,"Overstock with a risk of expiry in June 2019 (14 MOS), August 2019 (17 MOS), and September 2019 (around 38 MOS). Note that this ARV will be substituted by DTG 50 mg (660 bottble already on stock for 3rd line antiretroviral treatment). Support is being provided to PNLS to continue tracking stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation."
Burundi,3/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,584,18,,32.4,,Overstock with a risk of expiry in June 2019 (5 MOS) and August 2019 (28 MOS). GF shipment (Qty 325) is planned for April 2019. Support is being provided to PNLS to continue tracking stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation.
Burundi,3/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,15913,1680,,9.5,,Stock according to plan. PNLS and GHSC-PSM will continue to track stock status at health facility level. GHSC-PSM will closely monitor stock status on monthly basis to prevent expiry risk.
Cameroon,5/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,206937,1256,,164.8,,
Cameroon,7/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,216857,7393.666667,,29.3,,
Cameroon,8/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,206486,9932,,20.8,,
Cameroon,9/30/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,275083,5396.666667,,51,,
Cameroon,10/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,173631,4794.333333,,36.2,,
Cameroon,11/30/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,111660,7302.976667,,15.3,,
Cameroon,1/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,96781,9294.666667,,10.4,,
Cameroon,2/28/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,47833,10952.66667,,4.4,,
Cameroon,3/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,42887,12296.33333,,3.5,,"Expired stock quantities in January, February and March 2019 removed from available stock. GF order of 33,098 with EDD on 8/1/2019, but PSM and NACC has recommended to arrive by 6/1/2019. PSM has used PEPFAR-ACT funds to order 142,000 with RDD 7/31/2019."
Cameroon,5/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,10684,1871,,5.7,,
Cameroon,7/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,15524,567.6666667,,27.3,,
Cameroon,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,13821,567.6666667,,24.3,,
Cameroon,9/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,34557,0,,,,
Cameroon,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,34557,0,,,,
Cameroon,11/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,23319,2968.333333,,7.9,,
Cameroon,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,17921,4970,,3.6,,
Cameroon,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,9000,4892,,1.8,,
Cameroon,3/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,6886,4946.333333,,1.4,,"Order of 54,243 in the pipeline with EDD 8/1/2019. Using forcasted consumption (2,020), there are about 3.4 MOS."
Cameroon,5/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,2247,7953.666667,,0.3,,
Cameroon,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,0,849,,0,,
Cameroon,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,35809,749,,47.8,,
Cameroon,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,14235,7191.333333,,2,,
Cameroon,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,0,7191.333333,,0,,
Cameroon,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,18834,10152.33333,,1.9,,
Cameroon,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,32918,8595,,3.8,,
Cameroon,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,70918,5634,,12.6,,
Cameroon,3/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,6446,26448.66667,,0.2,,"62,964 from GF is planned for 6/1/2019. Some regions still have stocks."
Cameroon,5/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,2296,40,,57.4,,
Cameroon,7/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1892,113.6666667,,16.6,,
Cameroon,8/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1840,73.66666667,,25,,
Cameroon,9/30/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1640,47,,34.9,,
Cameroon,10/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,848,1855.333333,,0.5,,
Cameroon,11/30/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,447,142.3333333,,3.1,,
Cameroon,1/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1078,127.3333333,,8.5,,
Cameroon,2/28/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,943,143.6666667,,6.6,,
Cameroon,3/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,644,243.3333333,,2.6,,"The GF order of 2,692 for July 2019 is not yet placed. There are stocks at lower level."
Cameroon,5/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,3266,0,,,,
Cameroon,7/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,3875,70.66666667,,54.8,,
Cameroon,8/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,762,70.66666667,,10.8,,
Cameroon,9/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,2755,26.66666667,,103.3,,
Cameroon,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,2180,559.5,,3.9,,
Cameroon,11/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,1694,412.6666667,,4.1,,
Cameroon,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,1514,96.33333333,,15.7,,
Cameroon,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,1269,144.3333333,,8.8,,
Cameroon,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,1060,204.6666667,,5.2,,"Expected stock out, all batches expire April 2019. Emergency order from GF (22,472) with EDD in July hasn't been placed."
Cameroon,5/31/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,2044,3703,,0.6,,
Cameroon,7/31/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,0,1041.666667,,0,,
Cameroon,8/31/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,0,605.6666667,,0,,
Cameroon,9/30/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,0,605.6666667,,0,,
Cameroon,10/31/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,0,0,,0,,
Cameroon,11/30/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,0,0,,0,,
Cameroon,1/31/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,0,0,,0,,
Cameroon,2/28/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,13508,0,,,,
Cameroon,3/31/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,20445,2312.333333,,8.8,,"Emergency Order of 13,508 received.
This pediatric treatment will be maintained. 
Patients can use LPV/R 80/20 and ARV/r as alternatives: (ABC ou AZT)+ 3TC + LPV/r; (ABC ou AZT)+ 3TC + ATV/r."
Cameroon,5/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,71702,2156,,33.3,,
Cameroon,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,70430,3150.333333,,22.4,,
Cameroon,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,58988,4423.333333,,13.3,,
Cameroon,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,39083,3329,,11.7,,
Cameroon,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,33899,6316.333333,,5.4,,
Cameroon,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,11617,11465.33333,,1,,
Cameroon,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,416,10382,,0,,
Cameroon,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,31710,3288,,9.6,,
Cameroon,3/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,21186,6796,,3.1,,"Emergency Order of 31,710 received."
Cameroon,5/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,376674,70937.33333,,5.3,,
Cameroon,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,545039,152409,,3.6,,
Cameroon,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,294376,151285.6667,,1.9,,
Cameroon,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,10370,118754,,0.1,,
Cameroon,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,25651,195986.3333,,0.1,,
Cameroon,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,8314,156212.6667,,0.1,,
Cameroon,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,112273,286528,,0.4,,
Cameroon,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,300054,280316,,1.1,,
Cameroon,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,194576,247587.3333,,0.8,,"300,026 received. The next shipments are: 278,000 (EDD 4/30/2019, GoC), 1,837,157 (EDD 7/31/2019, GF). Pre-alerts are received, and shipments are in transit. 
TLE is expected to decrease every month. Naïve patients will be put on TLD as from July 2019. Old patients except pregnant women will be on TLD as from September 2019."
Cameroon,5/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,0,1282,,0,,
Cameroon,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,642,1283.666667,,0.5,,
Cameroon,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,321,1283.666667,,0.3,,
Cameroon,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,0,1360.666667,,0,,
Cameroon,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,0,107,,0,,
Cameroon,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,100,258.6666667,,0.4,,
Cameroon,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,100,521.6666667,,0.2,,
Cameroon,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,100,293.3333333,,0.3,,
Cameroon,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,100,0,,,,"Emergency bailout being sought. Quantification of RTKs planned. GF placed emergency order in early April (lead time can be between 1 - 6 months, depending on product availability). GoC ordered 5,500, but EDD is unknown due to the long lead time."
Cameroon,5/31/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,1012,81.66666667,,12.4,,
Cameroon,7/31/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,556,54,,10.3,,
Cameroon,8/31/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,278,54,,5.1,,
Cameroon,9/30/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,278,54,,5.1,,
Cameroon,10/31/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,326,0,,,,
Cameroon,11/30/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,326,0,,,,
Cameroon,1/31/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,278,16,,17.4,,
Cameroon,2/28/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,278,16,,17.4,,
Cameroon,3/31/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,186,30.66666667,,6.1,,Quantification of RTKs planned
Cameroon,5/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,103453,14648.33333,,7.1,,
Cameroon,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,28695,13539.66667,,2.1,,
Cameroon,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,10835,13539.66667,,0.8,,
Cameroon,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,9302.333333,,0,,
Cameroon,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,113129,3334.333333,,33.9,,
Cameroon,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,32037,36204.66667,,0.9,,
Cameroon,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,32101,43775.33333,,0.7,,
Cameroon,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,21008.33333,,0,,
Cameroon,3/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,19341.66667,,0,,"85,000 from GoC is planned for April, and 82,345 from GF planned for July. There are stocks at the lower level."
Cameroon,5/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,107989,4649.666667,,23.2,,
Cameroon,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,193862,3742.666667,,51.8,,
Cameroon,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,123757,4998.333333,,24.8,,
Cameroon,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,100940,5631,,17.9,,
