Country,Date,Product,SOH,AMI,MOSact
Namibia,11/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,3665,19.1
Namibia,11/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,525,9.9
Namibia,11/30/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,2076,0
Namibia,11/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,7690,10.6
Namibia,11/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,882,9
Namibia,11/30/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,123,0.1
Namibia,11/30/2019,"Darunavir 100 mg/ml , 200ml",0,0,0
Namibia,11/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",0,106,0.5
Namibia,11/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs ",0,85,22.6
Namibia,11/30/2019,"Efavirenz 200 mg, Capsules, 90 Caps",0,1153,3.7
Namibia,11/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",0,6491,7.1
Namibia,11/30/2019,"Etravirine 100 mg Tablet, 120 Tabs",0,52,0
Namibia,11/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1662,7.5
Namibia,11/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,5331,2
Namibia,11/30/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,0,0
Namibia,11/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,518,4.5
Namibia,11/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,11/30/2019,"Nevirapine  10 mg/mL, Suspension, 240 mL bottle",0,7883,1.8
Namibia,11/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,5411,6
Namibia,11/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,54,0
Namibia,11/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Namibia,11/30/2019,"Ritonavir 100 mg Tablet, 30 Tabs",0,405,0.4
Namibia,11/30/2019,"Ritonavir 25 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,11/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,19,0
Namibia,11/30/2019,SURE CHECK HIV 1/2 RAPID TEST KIT,0,994,0
Namibia,11/30/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,1988,0.5
Namibia,11/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,11892,6.9
Namibia,11/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Namibia,11/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,47107,6.5
Namibia,11/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,5326,1.5
Namibia,11/30/2019,"Efavirenz/Emtricitabine/Tenofovir DF 600/200/300 mg Tablet, 30 Tabs",0,86657,0
Namibia,11/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,69,25.6
Namibia,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,5509,0
Namibia,12/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,59.66666667,1.44
Namibia,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,4664,3.65
Namibia,12/31/2018,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,2288.333333,0
Namibia,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,5141.666667,6.18
Namibia,12/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",0,99.66666667,9.78
Namibia,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,81,19.42
Namibia,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,3115,2.72
Namibia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,44883.33333,8.18
Namibia,12/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,7416.666667,0.01
Namibia,12/31/2018,"Etravirine 100 mg Tablet, 120 Tabs",0,48.66666667,3
Namibia,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,88.33333333,2.66
Namibia,12/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,2168,0.75
Namibia,12/31/2018,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,0,0
Namibia,12/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,4650,0.11
Namibia,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,14492.66667,3.12
Namibia,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,4479,12.39
Namibia,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,576.3333333,3.19
Namibia,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1863.333333,4.6
Namibia,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,6334.333333,2.61
Namibia,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,661.6666667,2.7
Namibia,12/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,0,0
Namibia,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,8504.666667,0.18
Namibia,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,7080.666667,2.22
Namibia,12/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,8326.333333,7.87
Namibia,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,1247.333333,11.57
Namibia,12/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Namibia,12/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",0,25,0
Namibia,12/31/2018,"Ritonavir 100 mg Tablet, 30 Tabs",0,504,0
Namibia,12/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,2321,1.57
Namibia,12/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,466.6666667,0
Namibia,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,4414.666667,0.04
Namibia,1/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",0,3407.333333,0
Namibia,1/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,25.66666667,3.35
Namibia,1/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,9154.333333,1.86
Namibia,1/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,708,0
Namibia,1/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,16109,1.97
Namibia,1/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",0,300.3333333,3.25
Namibia,1/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",0,184.6666667,8.52
Namibia,1/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,3901,2.17
Namibia,1/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,175683,2.09
Namibia,1/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,4402.333333,0.02
Namibia,1/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",0,97.66666667,1.49
Namibia,1/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,325,0.72
Namibia,1/15/2019,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,1239.333333,1.3
Namibia,1/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,11,0
Namibia,1/15/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,3011,0.18
Namibia,1/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,17328.66667,2.61
Namibia,1/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,5955.333333,9.32
Namibia,1/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,929.3333333,1.98
Namibia,1/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1589,5.39
Namibia,1/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,7823,2.12
Namibia,1/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,651,2.75
Namibia,1/15/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,0,0
Namibia,1/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5632.666667,0.28
Namibia,1/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,8287.666667,1.9
Namibia,1/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,1/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,8741.666667,7.49
Namibia,1/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,1282,11.26
Namibia,1/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Namibia,1/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,0,0
Namibia,1/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",0,173.6666667,0
Namibia,1/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,2006,1.81
Namibia,1/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,208.3333333,0
Namibia,1/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",0,632.3333333,0.3
Namibia,2/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",0,4723.666667,5.05
Namibia,2/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,27.66666667,2.39
Namibia,2/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,9768.333333,1.34
Namibia,2/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,0,0
Namibia,2/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,24168.66667,0.14
Namibia,2/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",0,287.6666667,2.57
Namibia,2/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",0,198.6666667,6.33
Namibia,2/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,4689.666667,1.43
Namibia,2/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,192805,0.76
Namibia,2/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,2133.333333,0.14
Namibia,2/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",0,83.33333333,0
Namibia,2/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,525,0
Namibia,2/15/2019,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,1653.666667,3.4
Namibia,2/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,20,0
Namibia,2/15/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,2266,0
Namibia,2/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,15073.66667,4.24
Namibia,2/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,5266.333333,8.24
Namibia,2/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,1170,2.36
Namibia,2/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1082.666667,4.68
Namibia,2/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,11024.66667,0
Namibia,2/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,826.3333333,0.98
Namibia,2/15/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,0,0
Namibia,2/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,3323,0
Namibia,2/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,7634.333333,0.56
Namibia,2/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,2/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,7780,7.45
Namibia,2/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,879.3333333,14.3
Namibia,2/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Namibia,2/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,0,0
Namibia,2/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",0,0,0
Namibia,2/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,2424.333333,0
Namibia,2/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,120,14.27
Namibia,2/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",0,608,0
Nigeria,8/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,476,16.33
Nigeria,8/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,4150,20.7
Nigeria,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,8178,15
Nigeria,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,17349,10.54
Nigeria,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Nigeria,8/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,2507,20.6
Nigeria,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1141,21.43
Nigeria,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,6574,20.16
Nigeria,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,558935,4.85
Nigeria,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,14341,3.36
Nigeria,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,2412,3.72
Nigeria,8/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,562.6666667,12.23
Nigeria,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,38437,8.17
Nigeria,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,14348,22.11
Nigeria,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4445,18.03
Nigeria,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,2456,16.35
Nigeria,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,25845,14.78
Nigeria,8/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,510,37.27
Nigeria,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5476,24.79
Nigeria,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,1917,5.69
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,253476,10.61
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,52354,6.5
Nigeria,8/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,705,30.1
Nigeria,8/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3566,5.9
Nigeria,6/30/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,490,24.1
Nigeria,6/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,3493,26.6
Nigeria,6/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,7439,4.3
Nigeria,6/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,16417,8.6
Nigeria,6/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Nigeria,6/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,1168,55.4
Nigeria,6/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1453,18.3
Nigeria,6/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,6205,24.3
Nigeria,6/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,521389,7.4
Nigeria,6/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,11473,7
Nigeria,6/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,1767,10
Nigeria,6/30/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,481,17.4
Nigeria,6/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,36711,10.5
Nigeria,6/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,15860,6.2
Nigeria,6/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,2992,18.3
Nigeria,6/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1386,21.1
Nigeria,6/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,24398,11.7
Nigeria,6/30/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,260,73.6
Nigeria,6/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5447,27.1
Nigeria,6/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,249342,10.7
Nigeria,6/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,48237,8.7
Nigeria,6/30/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,668,15.6
Nigeria,6/30/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3214,8.4
Nigeria,8/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,476,16.33
Nigeria,8/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,4150,20.7
Nigeria,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,8178,15
Nigeria,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,17349,10.54
Nigeria,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Nigeria,8/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,2507,20.6
Nigeria,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1141,21.43
Nigeria,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,6574,20.16
Nigeria,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,558935,4.85
Nigeria,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,14341,3.36
Nigeria,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,2412,3.72
Nigeria,8/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,562.6666667,12.23
Nigeria,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,38437,8.17
Nigeria,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,14348,22.11
Nigeria,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4445,18.03
Nigeria,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,2456,16.35
Nigeria,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,25845,14.78
Nigeria,8/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,510,37.27
Nigeria,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,5476,24.79
Nigeria,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,1917,5.69
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,253476,10.61
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,52354,6.5
Nigeria,8/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,705,30.1
Nigeria,8/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3566,5.9
Nigeria,10/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,648,16.3
Nigeria,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,4771,9.96
Nigeria,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,8701,12.81
Nigeria,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,19139.66667,6.8
Nigeria,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,8909.666667,346.26
Nigeria,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,3167.666667,7.54
Nigeria,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1532.666667,12.73
Nigeria,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,8299,12.7
Nigeria,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,566148.6667,4.11
Nigeria,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,13236,6.3
Nigeria,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,2009.333333,3.75
Nigeria,10/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,500,9.93
Nigeria,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,44007.66667,5.18
Nigeria,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,14802,16.96
Nigeria,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,3922.666667,16.5
Nigeria,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1609.666667,14.07
Nigeria,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,28139,12.8
Nigeria,10/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,621.6666667,22.2
Nigeria,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,6180,18.33
Nigeria,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,410.6666667,20.75
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,247382,8.36
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,49189,9.31
Nigeria,10/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,931.6666667,16.29
Nigeria,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3195,4
Nigeria,10/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,648,16.3
Nigeria,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,4771,9.96
Nigeria,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,8701,12.81
Nigeria,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,19139.66667,6.8
Nigeria,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,8909.666667,346.26
Nigeria,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",0,3167.666667,7.54
Nigeria,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,1532.666667,12.73
Nigeria,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,8299,12.7
Nigeria,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,566148.6667,4.11
Nigeria,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,13236,6.3
Nigeria,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,2009.333333,3.75
Nigeria,10/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,500,9.93
Nigeria,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,44007.66667,5.18
Nigeria,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,14802,16.96
Nigeria,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,3922.666667,16.5
Nigeria,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1609.666667,14.07
Nigeria,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,28139,12.8
Nigeria,10/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,621.6666667,22.2
Nigeria,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,6180,18.33
Nigeria,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,410.6666667,20.75
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,247382,8.36
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,49189,9.31
Nigeria,10/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,931.6666667,16.29
Nigeria,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,3195,4
Nigeria,12/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",0,482.6666667,24.63
Nigeria,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,5884,10.18
Nigeria,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,0,0
Nigeria,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,21296.66667,14.88
