Country,Date,Product,Type,Funder,Order,projOrder,SOH,AMI,projAMI,MOS,projMOS,Note
Burundi,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,11/30/2018,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,604,40,,15.1,,
Burundi,11/30/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,1680,800,,2.1,,
Burundi,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,11992,2081,,5.8,,
Burundi,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,99852,8207,,12.2,,
Burundi,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,7307,1452,,5,,
Burundi,11/30/2018,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1352,18,,75.1,,
Burundi,11/30/2018,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,666,18,,37,,
Burundi,11/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,0,0,,0,,
Burundi,12/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,4844,836,,5.8,,
Burundi,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,5099,2099,,2.4,,
Burundi,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,4000,2094,,1.9,,
Burundi,12/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1308,18,,72.7,,
Burundi,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,12/31/2018,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,5839,552,,10.6,,
Burundi,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,59183,3406,,17.4,,
Burundi,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,206903,35938,,5.8,,
Burundi,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,1768,600,,2.9,,
Burundi,12/31/2018,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,600,500,,1.2,,
Burundi,12/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,2612,1033,,2.5,,
Burundi,12/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,,,,612,235,,2.6,,
Burundi,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5629,3409,,1.7,,
Burundi,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,65342,3309,,19.7,,
Burundi,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",Pediatric ARV,,,,2337,393,,5.9,,
Burundi,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,2953,537,,5.5,,
Burundi,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,0,489,,0,,
Burundi,12/31/2018,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,587,40,,14.7,,
Burundi,12/31/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,1811,800,,2.3,,
Burundi,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,10408,1928,,5.4,,
Burundi,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,91213,11000,,8.3,,
Burundi,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,6646,1452,,4.6,,
Burundi,12/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1339,18,,74.4,,
Burundi,12/31/2018,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,640,18,,35.6,,
Burundi,12/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,20123,885,,22.7,,
Burundi,1/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,5366,1050,,5.1,,
Burundi,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,19725,1453,,13.6,,
Burundi,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,6803,2069,,3.3,,
Burundi,1/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1285,18,,71.4,,
Burundi,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,1/31/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,5469,493,,11.1,,
Burundi,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,55873,3100,,18,,
Burundi,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,200000,39880,,5,,
Burundi,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,6116,600,,10.2,,
Burundi,1/31/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,300,600,,0.5,,
Burundi,1/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,5632,1032,,5.5,,
Burundi,1/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,,,,476,235,,2,,
Burundi,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,820,2714,,0.3,,
Burundi,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,62328,3104,,20.1,,
Burundi,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",Pediatric ARV,,,,2132,393,,5.4,,
Burundi,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,3734,390,,9.6,,
Burundi,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,1017,0,,,,
Burundi,1/31/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,574,84,,6.8,,
Burundi,1/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,2881,891,,3.2,,
Burundi,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,9736,2086,,4.7,,
Burundi,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,81736,9166,,8.9,,
Burundi,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,12120,1200,,10.1,,
Burundi,1/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1328,18,,73.8,,
Burundi,1/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,624,18,,34.7,,
Burundi,1/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,18426,1688,,10.9,,
Burundi,2/28/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,4329,1061,,4.1,,
Burundi,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,18032,1675,,10.8,,
Burundi,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,4238,2069,,2,,
Burundi,2/28/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1261,18,,70.1,,
Burundi,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Burundi,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,660,0,,,,
Burundi,2/28/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,5144,403,,12.8,,
Burundi,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,53320,3100,,17.2,,
Burundi,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,136091,37532,,3.6,,
Burundi,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,5589,600,,9.3,,
Burundi,2/28/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,10000,500,,20,,
Burundi,2/28/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,2820,1013,,2.8,,
Burundi,2/28/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,,,,372,179,,2.1,,
Burundi,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,67,2714,,0,,
Burundi,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,60516,3104,,19.5,,
Burundi,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",Pediatric ARV,,,,1847,393,,4.7,,
Burundi,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,3028,592,,5.1,,
Burundi,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,478,60,,8,,
Burundi,2/28/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,527,40,,13.2,,
Burundi,2/28/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,2878,891,,3.2,,
Burundi,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,7514,1965,,3.8,,
Burundi,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,73129,9166,,8,,
Burundi,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,10348,1200,,8.6,,
Burundi,2/28/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1304,18,,72.4,,
Burundi,2/28/2019,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,594,18,,33,,
Burundi,2/28/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,15913,1680,,9.5,,
Burundi,3/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,16221,1061,,15.3,,
Burundi,3/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,18032,1675,,10.8,,"Stocked according to plan. PNLS and GHSC-PSM will continue track product consumption trend for rational use. The next GF shipment is planned for June 2019 (Qty 10,713)."
Burundi,3/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,2399,2069,,1.2,,"Understock. The understock is due to the delayed delivery of UNDP/GF shipment which is now expected in June 2019. UNDP/GF shipment (Qty 22,178) was first expected in April 2019 and is now scheduled for June 2019. GHSC-PSM shipment (Qty 4,246) is planned for May 2019. A goverment shipment (Qty 4,000) has an unknown delivery date at this time. GHSC-PSM is coordinating with UNDP for an earlier delivery of the shipment expected in April 2019. Facilities have sufficient stock until end of May 2019."
Burundi,3/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,1245,18,,69.2,,"Highly overstocked. The overstock is due to Burundi's notable viral load supression, particularly in PEPFAR supported provinces, resulting in low migration from 2nd to 3rd line. PNLS will inform clinicians on availability of ARV for 3rd line treatment. GHSC-PSM will support PNLS to continue to track stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation. There are 150 bottles (8 MOS) with an expiry date of 10/1/2019, 239 bottles (13 MOS) with an expiry date of 5/1/2020, and 856 bottles (47 MOS) with an expiry date of 7/1/2020."
Burundi,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,72180,0,,,,"TLD transition plan will start on May 1, 2019. One shipment of 72,180  was delivered on 3/22/2019. Another GHSC-PSM shipment (Qty 86,986 ) is planned in June 2019. This should be reinforced by an GF order (Qty 235,922) planned for April 2020."
Burundi,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,660,0,,,,"GHSC-PSM shipment (Qty 5,586) is planned for August 2019. UNDP/GF shipment (Qty 7,975) is planned for June/July 2019. This molecule will be used in combination with AZT/3TC from May 2019. It will be used during the TLD transition period for 2,761 patients on ART with coinfection TB/HIV and 3rd line (around 5% of patients on ART). Note that this product will also be used within the 3rd line treatment substituting Raltegravir 100 mg/400 mg by DTG 50 mg (DRV/RTV+DTG)."
Burundi,3/31/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,4676,520,,9,,"Stocked according to plan. GHSC-PSM in collaboration with PNLS and GF will continue to track product consumption trend to avoid expiry risk. Next GF shipment is planned for June 2019 (Qty 5,000)."
Burundi,3/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,50937,3100,,16.4,,"Overstock at central level. PNLS, UNDP and GHSC-PSM will continue to track product consumption trend to avoid expiry risk in August 2020, when this quantity should be totally used according to the product current AMC. The product expiry dates are August 2020 and September 2021."
Burundi,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,87165,37532,,2.3,,"Understock with risk of shortage. PNLS, UNDP and GHSC-PSM will continue to track product consumption trend to avoid expiry risk in August 2020. Risk of shortage is expected in October 2019 with the current supply plan. GF shipment (Qty 143,541) is expected in May 2019. Government shipment (Qty 68,000) is planned for early June 2019.  GHSC-PSM will closely follow up with PNLS and UNDP for order delivery before end of June 2019."
Burundi,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,4779,700,,6.8,,ACTION REQUIRED: Sighlty understock with risk of stock out in September 2019. There is a budget gap for this product. There are no orders planned to be shippped this year. This is due to budget constraints and all partners are aware and informed. PNLS has expressed needs to UNICEF who sometimes order  HIV commodities (Determine included) in order to see if it can fill this gap to avoid any risk of shortage in September 2019.
Burundi,3/31/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,9530,800,,11.9,,"Product is well stocked. GHSC-PSM will closely follow-up on test usage at facility level and regularly share feedback with PEPFAR for decision making, regarding upcoming COP 19 planning."
Burundi,3/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,1866,1759,,1.1,,"Understock with risk of shortage in May 2019. UNDP shipment (Qty 3,354) is expected in early May 2019. A risk of shortage is also expected in September 2019. PSM will continue to coordinate with PNLS, through quarterly supply plans review, to track the consumption trend and its rational usage at HF level in harmony with Determine rapid tests; assistance to ensure the rational use of this commodity. GHSC-PSM will closely work with PNLS (HIV control program) and UNDP as GF/PR, to update the current distribution plan taking  in account usage of DUO in HIV screening in pregnant women and Determine in general population HIV screening, which contributes to an optimal utilization at sites level."
Burundi,3/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,,,,1841,110,,16.7,,"Product is well-stocked and has sufficien stock available until December 2019. GHSC-RTK/RMI shipment (Qty 1,700) arrived on 3/12/2019. Another UNDP shipment of 1,700 kits is planned for early May 2019."
Burundi,3/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,13899,1700,,8.2,,Understock due to product phase out. Consumption was expected to decrease starting in May 2019 with TLD transition period. TLD will replace this product.
Burundi,3/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,58595,3104,,18.9,,Overstock. Monthly consumption and TLD transition are being monitored to avoid stock expiry risk (Exp date: Sept 2021 and October 2022). GHSC-PSM will closely work with PNLS and UNDP during the process of quantification review to explore possibility of stock utilization before expiry date. The root cause of the overstock is the low actual consumption according to assumptions used in the quantification and due to high adherence to TLE in first line due to low Nevirapine toxicity.
Burundi,3/31/2019,"Lamivudine/Zidovudine 30/60 mg Tablet, 60 Tabs",Pediatric ARV,,,,1669,393,,4.2,,"Understock. GHSC-PSM shipment (Qty 3,033) is expected to arrive in June 2019."
Burundi,3/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,2569,730,,3.5,,"Understock without any risk of stock out. UNDP/GF shipment (Qty 15,457) is expected in April 2019. This quantity will be divided in 2 shipments."
Burundi,3/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,478,60,,8,,Stock according to plan. UNDP shipment (Qty 975) is planned for July 2019.
Burundi,3/31/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,527,40,,13.2,,"Overstock. Expiry date: 06/2019 and 48 boxes expiry in September 2020. GF shipment (Qty 1,733) is expected to arrive before the end of April 2019 to avoid service interruption after current stock expiration."
Burundi,3/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,2878,891,,3.2,,"Understock. GHSC-PSM shipment (Qty 4,020) and UNDP shipment (Qty 5,824) are both expected in June 2019."
Burundi,3/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,5802,1700,,3.4,,"Understock. UNDP shipment (Qty 2,040) is expected in April 2019. Consumption is expected to decrease and will no longer be used in Burundi. Nevirapine phase out will start in May 2019."
Burundi,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,79601,9166,,8.7,,"Stocked according to plan. This NVP based combination will no longer be used in Burundi after current stock exhaustion expected in 7 months. No expiry risk for current stock on hand with expiry date of August 2022. PNLS, UNDP and GHSC-PSM will continue to track product consumption."
Burundi,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,9085,1200,,7.6,,"Stock according to plan.  Government shipment (Qty 3,500) does not have an expected delivery date and was previously expected in December 2018. PNLS is planning to develop new treatment guidelines, including pediatric ARVs in closely collaboration with GHSC-PSM. Again, all NVP based combination are progressively retired for utilization of DTG based combinations."
Burundi,3/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,1288,18,,71.6,,"Overstock with a risk of expiry in June 2019 (14 MOS), August 2019 (17 MOS), and September 2019 (around 38 MOS). Note that this ARV will be substituted by DTG 50 mg (660 bottble already on stock for 3rd line antiretroviral treatment). Support is being provided to PNLS to continue tracking stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation."
Burundi,3/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,584,18,,32.4,,Overstock with a risk of expiry in June 2019 (5 MOS) and August 2019 (28 MOS). GF shipment (Qty 325) is planned for April 2019. Support is being provided to PNLS to continue tracking stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation.
Burundi,3/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,15913,1680,,9.5,,Stock according to plan. PNLS and GHSC-PSM will continue to track stock status at health facility level. GHSC-PSM will closely monitor stock status on monthly basis to prevent expiry risk.
Burundi,4/30/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,15305,1005,,15.2,,"Overstock, with AMD increase possibility in the future, for this more recommended 1st line Ped regimen. GHSC-PSM will continue to work closely with PNLS and UNDP for a regular monitoring and track of the consumption trend to mitigate expiry risk. UNDP/GF shipment (Qty 12,954) was delivered in March 2019. "
Burundi,4/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,14256,1828.333333,,7.8,,"Stocked according to plan. PNLS and GHSC-PSM will continue track product consumption trend for rational use. The next GF shipment is planned for June 2019 (Qty 10,713). "
Burundi,4/30/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,162,2213.666667,,0.1,,"Understock. The understock is due to the delayed delivery of UNDP/GF shipment which is now expected in June 2019. UNDP/GF shipment (Qty 22,178) was first expected in April 2019 and is now scheduled for June 2019. GHSC-PSM shipment (Qty 1,470) was delivered on 5/10/2019. Another GHSC-PSM shipment (Qty 2,776) is planned for May/June 2019. A goverment shipment (Qty 4,000) is under clearance at the airport. "
Burundi,4/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,405,23.33333333,,17.4,,"Overstocked. The overstock is due to Burundi's notable viral load supression, particularly in PEPFAR supported provinces, resulting in low migration from 2nd to 3rd line. PNLS will inform clinicians on availability of ARV for 3rd line treatment. GHSC-PSM will support PNLS to continue to track stock availability at health facility level so that targeted patients can avoid missing doses in central overstock situation. There are 150 bottles (8 MOS) with an expiry date of 10/1/2019, 239 bottles (13 MOS) with an expiry date of 5/1/2020, and 856 bottles (47 MOS) with an expiry date of 7/1/2020 [as of 3/31/2019 report]. "
Burundi,4/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,72180,0,,,,"TLD transition plan will start in May  2019. One shipment of 72,180  was delivered on 3/22/2019. Another GHSC-PSM shipment (Qty 86,986) is planned in June 2019. This should be reinforced by an GF order (Qty 235,922) planned for April 2020. "
Burundi,4/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,660,0,,,,"GHSC-PSM shipment (Qty 5,586) is planned for August 2019. UNDP/GF shipment (Qty 7,975) is planned for June/July 2019. This molecule will be used in combination with AZT/3TC from May 2019. It will be used during the TLD transition period for 2,761 patients on ART with coinfection TB/HIV and 3rd line (around 5% of patients on ART). Note that this product will also be used within the 3rd line treatment substituting Raltegravir 100 mg/400 mg by DTG 50 mg (DRV/RTV+DTG). "
Burundi,4/30/2019,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,,,,4291,392.6666667,,10.9,,"Stocked according to plan. GHSC-PSM in collaboration with PNLS and GF will continue to track product consumption trend to avoid expiry risk. Next GF shipment is planned for June 2019 (Qty 5,000). "
Burundi,4/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,47546,2779.666667,,17.1,,"Overstock, expiry date: August 2020 and September 2021. PNLS and GHSC-PSM will continue track product consumption trend to avoid any expiry risk."
Burundi,4/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,45054,23499,,1.9,,"Stockout risk in June 2019. GHSC-PSM is working with UNDP to speed up delivery of 143,541packs/30 tabs in June 2019. UNDP placed a new order for delivery before end of 2019. There is also a pending Government order of qty 68,000 without known delivery date."
Burundi,4/30/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,4055,711,,5.7,,"Understock. Test requires an optimal usage at facility level, index testing, not recommended in ANC testing which utilizes Duo tests: PNLS, RAFG, PSM for follow up.  FHI360 Targets in Q3&4: 245,567.
GHSC-PSM will follow up for quick delivery of pending UNDP order (qty 170,000  tests) expected to arrive in September 2019. As discussed during the COP19 between process PEPFAR and GFATM, GHSC-PSM will  closely follow all upcoming orders from UNDP ."
Burundi,4/30/2019,"HIV-1/2 RTK, OraQuick ADVANCE Rapid Antibody Test, 100 Tests",RTK,,,,7566,911.3333333,,8.3,,There is a risk of stockout in September. GHSC-PSM will closely coordinate with RAFG/LINKAGES so that the stock on hand can rationally support targeted self tests until end of FY19. GHSC-PSM will discuss with PEPFAR to seek way to anticipate procurement of approved tests quantity in the COP19.
Burundi,4/30/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,1978,871.3333333,,2.3,,"Understock, with stockout risk in September 2019. UNDP shipment (Qty 3,354) is expected in May 2019. FHI360 Targets in Q 3 & 4: 125,992. Recommendation for Determine test utilization during Duo stockout. PNLS requested in April 2019 additional kits from UNICEF (250,000 tests). GHSC-PSM will seek an update on this request, and will work with UNDP to anticipate any procurement as of year 2020.

GHSC-PSM will continue to coordinate with PNLS, through quarterly supply plans review, to track the consumption trend and its rational usage at HF level in harmony with Determine rapid tests; assistance to ensure the rational use of this commodity. GHSC-PSM will closely work with PNLS (HIV control program) and UNDP as GF/PR to update the current distribution plan taking  in account usage of DUO in HIV screening in pregnant women and Determine in general population HIV screening, which contributes to an optimal utilization at sites level."
